output_id	question_id	listNum	otherLang	itemName	cond	expt	prompt	answer
91	7	0	no	tshirts	think	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca thinks that Liam has __ T-shirtsXXX 21 XXX 29	low
91	8	0	no	friends	think	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon thinks that Lelia has ___ friendsXXX 10 XXX 14	high
91	9	0	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own ___ feet. XXX 6 XXX 2	high
91	10	0	no	movie	think	inf	Nick is a man from the US. Nick went to school with Stephanie.  Stephanie thinks that Nick saw __ movies last yearXXX 22 XXX 36	low
91	11	0	no	correct3	FILLER	FILLER	"My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men.' It's true that there are only ___ hours in a day.  XXX 24 XXX 8"	low
91	12	0	no	shoes	announce	inf	"Melanie is a woman from the US. Melanie has a colleague, Bob. Bob announced to me that Melanie owns ___ pairs of shoesXXX 73 XXX 152"	low
91	13	0	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are __ letters in the modern alphabet. XXX 26 XXX 70	low
91	14	0	no	hair	announce	inf	Betty is a woman from the US. Betty works at an office with David. David announced to me that Betty washed her hair ___ times last monthXXX 21 XXX 27	low
91	15	0	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most ___ years old. XXX 151 XXX 217	high
91	16	0	no	restaurants	think	inf	"Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric thinks that Sarah went to ___ restaurants last yearXXX 46 XXX 78"	low
91	17	0	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy ___ more of their albums. XXX 3 XXX 4	low
91	18	0	no	coffee	think	inf	"Andy is a man from the US. Andy has an aunt, Katherine. Katherine thinks that Andy drank __ cups of coffee last weekXXX 14 XXX 20"	low
91	19	0	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The ___ days of Christmas' XXX 14 XXX 12	high
91	20	0	no	class	think	inf	"Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh thinks that there are ___ children in Erin's classXXX 24 XXX 27"	low
92	1	1	no	cook	think	inf	"Tony is a man from the US. Nick has a sister, Emily. Emily thinks that Tony cooked ___ meals at home last monthXXX 12 XXX 17"	high
92	2	1	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least ___ weeks. XXX 4 XXX 6	high
92	3	1	no	calls	think	inf	"Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin thinks that Lisa made __ phone calls last weekXXX 22 XXX 32"	low
92	4	1	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most ___ years old. XXX 151 XXX 217	high
92	5	1	no	restaurants	announce	inf	"Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric announced to me that Sarah went to __ restaurants last yearXXX 46 XXX 78"	high
92	6	1	no	speculation4	FILLER	FILLER	"Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was __ minutes late. XXX 27 XXX 37"	low
92	7	1	no	burger	think	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue thinks that Joseph ate ___ burgers last monthXXX 8 XXX 11	high
92	8	1	no	correct3	FILLER	FILLER	"My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men.' It's true that there are only ___ hours in a day.  XXX 24 XXX 8"	high
92	9	1	no	shoes	think	inf	"Melanie is a woman from the US. Melanie has a colleague, Bob.  Bob thinks that Melanie owns ___ pairs of shoesXXX 73 XXX  152"	high
92	10	1	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy ___ more of their albums. XXX 3 XXX 4	high
92	11	1	no	coffee	announce	inf	"Andy is a man from the US. Andy has an aunt, Katherine. Katherine announced to me that Andy drank __ cups of coffee last weekXXX 14 XXX 20"	high
92	12	1	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The ___ days of Christmas' XXX 14 XXX 12	high
92	13	1	no	class	announce	inf	"Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh announced to me that there are ___ children in Erin's class.XXX 24  XXX 27"	low
92	14	1	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own ___ feet. XXX 6 XXX 2	low
92	15	1	no	movie	announce	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie announced to me that Nick saw ___ movies last yearXXX 33 XXX 36	high
92	16	1	no	facebook	think	inf	"Judith is a woman from the US. Judith has a brother, Bill. Bill thinks that Judith has ___ Facebook friendsXXX 207 XXX 268"	high
92	17	1	no	friends	announce	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon announced to me that Lelia has ___ friendsXXX 10 XXX 14	low
92	18	1	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are __ letters in the modern alphabet. XXX 26 XXX 70	low
92	19	1	no	hair	think	inf	Betty is a woman from the US. Betty works at an office with David. David thinks that Betty washed her hair ___ times last monthXXX 21 XXX 27	high
92	20	1	no	tshirts	announce	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca announced to me that Liam has __ T-shirtsXXX 21 XXX 29	high
93	1	0	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy ___ more of their albums. XXX 3 XXX 4	low
93	2	0	no	coffee	think	inf	"Andy is a man from the US. Andy has an aunt, Katherine. Katherine thinks that Andy drank __ cups of coffee last weekXXX 14 XXX 20"	low
93	3	0	no	facebook	announce	inf	"Judith is a woman from the US. Judith has a brother, Bill. Bill announced to me that Judith has ___ Facebook friendsXXX 207 XXX 268"	high
93	4	0	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The ___ days of Christmas' XXX 14 XXX 12	high
93	5	0	no	class	think	inf	"Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh thinks that there are ___ children in Erin's classXXX 24 XXX 27"	low
93	6	0	no	tshirts	think	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca thinks that Liam has __ T-shirtsXXX 21 XXX 29	high
93	7	0	no	friends	think	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon thinks that Lelia has ___ friendsXXX 10 XXX 14	low
93	8	0	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least ___ weeks. XXX 4 XXX 6	low
93	9	0	no	calls	announce	inf	"Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin announced to me that Lisa made ___ phone calls last weekXXX 22 XXX 32"	high
93	10	0	no	speculation4	FILLER	FILLER	"Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was __ minutes late. XXX 27 XXX 37"	low
93	11	0	no	burger	announce	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue announced to me that Joseph ate ___ burgers last monthXXX 8 XXX 11	low
93	12	0	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most ___ years old. XXX 151 XXX 217	high
93	13	0	no	restaurants	think	inf	"Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric thinks that Sarah went to ___ restaurants last yearXXX 46 XXX 78"	low
93	14	0	no	correct3	FILLER	FILLER	"My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men.' It's true that there are only ___ hours in a day.  XXX 24 XXX 8"	low
93	15	0	no	shoes	announce	inf	"Melanie is a woman from the US. Melanie has a colleague, Bob. Bob announced to me that Melanie owns ___ pairs of shoesXXX 73 XXX 152"	low
93	16	0	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own ___ feet. XXX 6 XXX 2	high
93	17	0	no	movie	think	inf	Nick is a man from the US. Nick went to school with Stephanie.  Stephanie thinks that Nick saw __ movies last yearXXX 22 XXX 36	high
93	18	0	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are __ letters in the modern alphabet. XXX 26 XXX 70	low
93	19	0	no	hair	announce	inf	Betty is a woman from the US. Betty works at an office with David. David announced to me that Betty washed her hair ___ times last monthXXX 21 XXX 27	low
93	20	0	no	cook	announce	inf	"Tony is a man from the US. Nick has a sister, Emily. Emily announced to me that Tony cooked __ meals at home last monthXXX 12 XXX 17"	high
94	1	1	no	tshirts	announce	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca announced to me that Liam has __ T-shirtsXXX 21 XXX 29	low
94	2	1	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy ___ more of their albums. XXX 3 XXX 4	high
94	3	1	no	coffee	announce	inf	"Andy is a man from the US. Andy has an aunt, Katherine. Katherine announced to me that Andy drank __ cups of coffee last weekXXX 14 XXX 20"	low
94	4	1	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are __ letters in the modern alphabet. XXX 26 XXX 70	low
94	5	1	no	hair	think	inf	Betty is a woman from the US. Betty works at an office with David. David thinks that Betty washed her hair ___ times last monthXXX 21 XXX 27	high
94	6	1	no	friends	announce	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon announced to me that Lelia has ___ friendsXXX 10 XXX 14	low
94	7	1	no	correct3	FILLER	FILLER	"My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men.' It's true that there are only ___ hours in a day.  XXX 24 XXX 8"	low
94	8	1	no	shoes	think	inf	"Melanie is a woman from the US. Melanie has a colleague, Bob.  Bob thinks that Melanie owns ___ pairs of shoesXXX 73 XXX  152"	low
94	9	1	no	cook	think	inf	"Tony is a man from the US. Nick has a sister, Emily. Emily thinks that Tony cooked ___ meals at home last monthXXX 12 XXX 17"	high
94	10	1	no	speculation4	FILLER	FILLER	"Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was __ minutes late. XXX 27 XXX 37"	high
94	11	1	no	burger	think	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue thinks that Joseph ate ___ burgers last monthXXX 8 XXX 11	low
94	12	1	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most ___ years old. XXX 151 XXX 217	high
94	13	1	no	restaurants	announce	inf	"Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric announced to me that Sarah went to __ restaurants last yearXXX 46 XXX 78"	high
94	14	1	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least ___ weeks. XXX 4 XXX 6	low
94	15	1	no	calls	think	inf	"Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin thinks that Lisa made __ phone calls last weekXXX 22 XXX 32"	high
94	16	1	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own ___ feet. XXX 6 XXX 2	high
94	17	1	no	movie	announce	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie announced to me that Nick saw ___ movies last yearXXX 33 XXX 36	low
94	18	1	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The ___ days of Christmas' XXX 14 XXX 12	high
94	19	1	no	class	announce	inf	"Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh announced to me that there are ___ children in Erin's class.XXX 24  XXX 27"	high
94	20	1	no	facebook	think	inf	"Judith is a woman from the US. Judith has a brother, Bill. Bill thinks that Judith has ___ Facebook friendsXXX 207 XXX 268"	high
95	1	0	no	facebook	announce	inf	"Judith is a woman from the US. Judith has a brother, Bill. Bill announced to me that Judith has ___ Facebook friendsXXX 207 XXX 268"	high
95	2	0	no	friends	think	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon thinks that Lelia has ___ friendsXXX 10 XXX 14	low
95	3	0	no	tshirts	think	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca thinks that Liam has __ T-shirtsXXX 21 XXX 29	low
95	4	0	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy ___ more of their albums. XXX 3 XXX 4	low
95	5	0	no	coffee	think	inf	"Andy is a man from the US. Andy has an aunt, Katherine. Katherine thinks that Andy drank __ cups of coffee last weekXXX 14 XXX 20"	low
95	6	0	no	correct3	FILLER	FILLER	"My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men.' It's true that there are only ___ hours in a day.  XXX 24 XXX 8"	low
95	7	0	no	shoes	announce	inf	"Melanie is a woman from the US. Melanie has a colleague, Bob. Bob announced to me that Melanie owns ___ pairs of shoesXXX 73 XXX 152"	low
95	8	0	no	speculation4	FILLER	FILLER	"Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was __ minutes late. XXX 27 XXX 37"	low
95	9	0	no	burger	announce	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue announced to me that Joseph ate ___ burgers last monthXXX 8 XXX 11	low
95	10	0	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are __ letters in the modern alphabet. XXX 26 XXX 70	low
95	11	0	no	hair	announce	inf	Betty is a woman from the US. Betty works at an office with David. David announced to me that Betty washed her hair ___ times last monthXXX 21 XXX 27	low
95	12	0	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most ___ years old. XXX 151 XXX 217	low
95	13	0	no	restaurants	think	inf	"Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric thinks that Sarah went to ___ restaurants last yearXXX 46 XXX 78"	low
95	14	0	no	cook	announce	inf	"Tony is a man from the US. Nick has a sister, Emily. Emily announced to me that Tony cooked __ meals at home last monthXXX 12 XXX 17"	high
95	15	0	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least ___ weeks. XXX 4 XXX 6	high
95	16	0	no	calls	announce	inf	"Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin announced to me that Lisa made ___ phone calls last weekXXX 22 XXX 32"	low
95	17	0	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own ___ feet. XXX 6 XXX 2	high
95	18	0	no	movie	think	inf	Nick is a man from the US. Nick went to school with Stephanie.  Stephanie thinks that Nick saw __ movies last yearXXX 22 XXX 36	low
95	19	0	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The ___ days of Christmas' XXX 14 XXX 12	high
95	20	0	no	class	think	inf	"Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh thinks that there are ___ children in Erin's classXXX 24 XXX 27"	high
96	1	1	no	correct3	FILLER	FILLER	"My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men.' It's true that there are only ___ hours in a day.  XXX 24 XXX 8"	low
96	2	1	no	shoes	think	inf	"Melanie is a woman from the US. Melanie has a colleague, Bob.  Bob thinks that Melanie owns ___ pairs of shoesXXX 73 XXX  152"	low
96	3	1	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most ___ years old. XXX 151 XXX 217	high
96	4	1	no	restaurants	announce	inf	"Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric announced to me that Sarah went to __ restaurants last yearXXX 46 XXX 78"	low
96	5	1	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy ___ more of their albums. XXX 3 XXX 4	low
96	6	1	no	coffee	announce	inf	"Andy is a man from the US. Andy has an aunt, Katherine. Katherine announced to me that Andy drank __ cups of coffee last weekXXX 14 XXX 20"	low
96	7	1	no	facebook	think	inf	"Judith is a woman from the US. Judith has a brother, Bill. Bill thinks that Judith has ___ Facebook friendsXXX 207 XXX 268"	high
96	8	1	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The ___ days of Christmas' XXX 14 XXX 12	high
96	9	1	no	class	announce	inf	"Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh announced to me that there are ___ children in Erin's class.XXX 24  XXX 27"	low
96	10	1	no	cook	think	inf	"Tony is a man from the US. Nick has a sister, Emily. Emily thinks that Tony cooked ___ meals at home last monthXXX 12 XXX 17"	high
96	11	1	no	friends	announce	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon announced to me that Lelia has ___ friendsXXX 10 XXX 14	low
96	12	1	no	tshirts	announce	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca announced to me that Liam has __ T-shirtsXXX 21 XXX 29	low
96	13	1	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are __ letters in the modern alphabet. XXX 26 XXX 70	low
96	14	1	no	hair	think	inf	Betty is a woman from the US. Betty works at an office with David. David thinks that Betty washed her hair ___ times last monthXXX 21 XXX 27	low
96	15	1	no	speculation4	FILLER	FILLER	"Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was __ minutes late. XXX 27 XXX 37"	low
96	16	1	no	burger	think	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue thinks that Joseph ate ___ burgers last monthXXX 8 XXX 11	high
96	17	1	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least ___ weeks. XXX 4 XXX 6	high
96	18	1	no	calls	think	inf	"Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin thinks that Lisa made __ phone calls last weekXXX 22 XXX 32"	low
96	19	1	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own ___ feet. XXX 6 XXX 2	high
96	20	1	no	movie	announce	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie announced to me that Nick saw ___ movies last yearXXX 33 XXX 36	high
97	1	0	no	facebook	announce	inf	"Judith is a woman from the US. Judith has a brother, Bill. Bill announced to me that Judith has ___ Facebook friendsXXX 207 XXX 268"	high
97	2	0	no	correct3	FILLER	FILLER	"My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men.' It's true that there are only ___ hours in a day.  XXX 24 XXX 8"	low
97	3	0	no	shoes	announce	inf	"Melanie is a woman from the US. Melanie has a colleague, Bob. Bob announced to me that Melanie owns ___ pairs of shoesXXX 73 XXX 152"	low
97	4	0	no	cook	announce	inf	"Tony is a man from the US. Nick has a sister, Emily. Emily announced to me that Tony cooked __ meals at home last monthXXX 12 XXX 17"	high
97	5	0	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The ___ days of Christmas' XXX 14 XXX 12	high
97	6	0	no	class	think	inf	"Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh thinks that there are ___ children in Erin's classXXX 24 XXX 27"	low
97	7	0	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy ___ more of their albums. XXX 3 XXX 4	low
97	8	0	no	coffee	think	inf	"Andy is a man from the US. Andy has an aunt, Katherine. Katherine thinks that Andy drank __ cups of coffee last weekXXX 14 XXX 20"	low
97	9	0	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are __ letters in the modern alphabet. XXX 26 XXX 70	low
97	10	0	no	hair	announce	inf	Betty is a woman from the US. Betty works at an office with David. David announced to me that Betty washed her hair ___ times last monthXXX 21 XXX 27	low
97	11	0	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least ___ weeks. XXX 4 XXX 6	high
97	12	0	no	calls	announce	inf	"Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin announced to me that Lisa made ___ phone calls last weekXXX 22 XXX 32"	low
97	13	0	no	friends	think	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon thinks that Lelia has ___ friendsXXX 10 XXX 14	high
97	14	0	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own ___ feet. XXX 6 XXX 2	high
97	15	0	no	movie	think	inf	Nick is a man from the US. Nick went to school with Stephanie.  Stephanie thinks that Nick saw __ movies last yearXXX 22 XXX 36	high
97	16	0	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most ___ years old. XXX 151 XXX 217	low
97	17	0	no	restaurants	think	inf	"Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric thinks that Sarah went to ___ restaurants last yearXXX 46 XXX 78"	low
97	18	0	no	tshirts	think	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca thinks that Liam has __ T-shirtsXXX 21 XXX 29	low
97	19	0	no	speculation4	FILLER	FILLER	"Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was __ minutes late. XXX 27 XXX 37"	low
97	20	0	no	burger	announce	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue announced to me that Joseph ate ___ burgers last monthXXX 8 XXX 11	low
98	1	1	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own ___ feet. XXX 6 XXX 2	high
98	2	1	no	movie	announce	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie announced to me that Nick saw ___ movies last yearXXX 33 XXX 36	high
98	3	1	no	friends	announce	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon announced to me that Lelia has ___ friendsXXX 10 XXX 14	low
98	4	1	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most ___ years old. XXX 151 XXX 217	low
98	5	1	no	restaurants	announce	inf	"Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric announced to me that Sarah went to __ restaurants last yearXXX 46 XXX 78"	low
98	6	1	no	facebook	think	inf	"Judith is a woman from the US. Judith has a brother, Bill. Bill thinks that Judith has ___ Facebook friendsXXX 207 XXX 268"	high
98	7	1	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The ___ days of Christmas' XXX 14 XXX 12	high
98	8	1	no	class	announce	inf	"Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh announced to me that there are ___ children in Erin's class.XXX 24  XXX 27"	high
98	9	1	no	tshirts	announce	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca announced to me that Liam has __ T-shirtsXXX 21 XXX 29	low
98	10	1	no	cook	think	inf	"Tony is a man from the US. Nick has a sister, Emily. Emily thinks that Tony cooked ___ meals at home last monthXXX 12 XXX 17"	high
98	11	1	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least ___ weeks. XXX 4 XXX 6	low
98	12	1	no	calls	think	inf	"Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin thinks that Lisa made __ phone calls last weekXXX 22 XXX 32"	high
98	13	1	no	correct3	FILLER	FILLER	"My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men.' It's true that there are only ___ hours in a day.  XXX 24 XXX 8"	low
98	14	1	no	shoes	think	inf	"Melanie is a woman from the US. Melanie has a colleague, Bob.  Bob thinks that Melanie owns ___ pairs of shoesXXX 73 XXX  152"	low
98	15	1	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are __ letters in the modern alphabet. XXX 26 XXX 70	low
98	16	1	no	hair	think	inf	Betty is a woman from the US. Betty works at an office with David. David thinks that Betty washed her hair ___ times last monthXXX 21 XXX 27	low
98	17	1	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy ___ more of their albums. XXX 3 XXX 4	low
98	18	1	no	coffee	announce	inf	"Andy is a man from the US. Andy has an aunt, Katherine. Katherine announced to me that Andy drank __ cups of coffee last weekXXX 14 XXX 20"	high
98	19	1	no	speculation4	FILLER	FILLER	"Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was __ minutes late. XXX 27 XXX 37"	high
98	20	1	no	burger	think	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue thinks that Joseph ate ___ burgers last monthXXX 8 XXX 11	low
99	1	0	no	facebook	announce	inf	"Judith is a woman from the US. Judith has a brother, Bill. Bill announced to me that Judith has ___ Facebook friendsXXX 207 XXX 268"	high
99	2	0	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are __ letters in the modern alphabet. XXX 26 XXX 70	low
99	3	0	no	hair	announce	inf	Betty is a woman from the US. Betty works at an office with David. David announced to me that Betty washed her hair ___ times last monthXXX 21 XXX 27	high
99	4	0	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy ___ more of their albums. XXX 3 XXX 4	low
99	5	0	no	coffee	think	inf	"Andy is a man from the US. Andy has an aunt, Katherine. Katherine thinks that Andy drank __ cups of coffee last weekXXX 14 XXX 20"	low
99	6	0	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The ___ days of Christmas' XXX 14 XXX 12	high
99	7	0	no	class	think	inf	"Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh thinks that there are ___ children in Erin's classXXX 24 XXX 27"	low
99	8	0	no	friends	think	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon thinks that Lelia has ___ friendsXXX 10 XXX 14	high
